City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Ivdel,RU,2021-07-11 23:18:13,60.6911,60.4206,47.07,76,52,4.16
296,Birin,NP,2021-07-11 23:18:13,26.8865,88.0718,64.72,85,100,3.06
297,Tura,IN,2021-07-11 23:18:14,25.5198,90.2201,75.13,84,97,3.02
298,Karratha,AU,2021-07-11 23:18:14,-20.7377,116.8463,67.19,72,23,1.28
299,Rafai,CF,2021-07-11 23:18:14,4.95,23.9167,66.81,98,74,1.97
300,Kvarkeno,RU,2021-07-11 23:18:15,52.0833,59.725,55.36,93,32,9.15
301,Las Tunas,CU,2021-07-11 23:18:15,20.9617,-76.9511,84.33,84,100,11.61
302,Bardiyah,LY,2021-07-11 23:18:15,31.7561,25.0865,76.93,67,0,3.29
303,San Patricio,US,2021-07-11 23:18:16,28.017,-97.5169,90.32,72,100,15.28
304,Baryatino,RU,2021-07-11 23:18:16,54.3121,34.521,66.43,90,12,3.78
305,Rawson,AR,2021-07-11 23:14:52,-43.3002,-65.1023,50.92,51,100,9.71
306,Shimoda,JP,2021-07-11 23:18:17,34.6667,138.95,84.11,84,99,3.06
307,Lompoc,US,2021-07-11 23:18:17,34.6391,-120.4579,99.01,64,1,16.11
308,Esperance,AU,2021-07-11 23:18:17,-33.8667,121.9,49.08,73,70,17.72
309,North Branch,US,2021-07-11 23:18:18,45.5113,-92.9802,88.32,43,0,9.06
310,Cherskiy,RU,2021-07-11 23:18:18,68.75,161.3,81.63,34,7,24.99
311,Ileza,RU,2021-07-11 23:18:18,61.0533,43.9002,60.28,80,28,4.5
312,Mantenopolis,BR,2021-07-11 23:18:19,-18.8625,-41.1228,69.06,55,65,6.06
313,Aksha,RU,2021-07-11 23:18:19,50.2814,113.2867,60.93,88,74,1.74
314,Lang Son,VN,2021-07-11 23:18:19,21.8333,106.7333,78.37,80,98,7.29
315,Te Anau,NZ,2021-07-11 23:18:20,-45.4167,167.7167,39.51,81,91,1.23
316,Alofi,NU,2021-07-11 23:18:20,-19.0595,-169.9187,80.49,83,6,10.36
317,Klaksvik,FO,2021-07-11 23:18:20,62.2266,-6.589,50.92,96,100,1.57
318,Salinopolis,BR,2021-07-11 23:18:21,-0.6136,-47.3561,79.54,81,84,12.41
319,Bilibino,RU,2021-07-11 23:18:21,68.0546,166.4372,83.26,38,9,17.25
320,Vredendal,ZA,2021-07-11 23:18:21,-31.6683,18.5012,46.63,71,0,3.18
321,Ovsyanka,RU,2021-07-11 23:18:22,55.9575,92.5519,54.57,82,43,1.74
322,Zyryanka,RU,2021-07-11 23:18:22,65.75,150.85,71.83,59,38,13.2
323,San Carlos De Bariloche,AR,2021-07-11 23:18:22,-41.1456,-71.3082,38.95,75,40,12.66
324,Husavik,IS,2021-07-11 23:18:23,66.0449,-17.3389,53.51,88,44,0.6
325,Emerald,AU,2021-07-11 23:18:23,-23.5333,148.1667,56.34,69,0,6.42
326,Tilichiki,RU,2021-07-11 23:18:23,60.4667,166.1,64.13,47,15,5.17
327,Toamasina,MG,2021-07-11 23:18:24,-18.1667,49.3833,68.0,94,75,5.75
328,Port Macquarie,AU,2021-07-11 23:18:24,-31.4333,152.9167,54.9,74,93,2.15
329,Inuvik,CA,2021-07-11 23:18:24,68.3499,-133.7218,57.96,76,90,14.97
330,Yumen,CN,2021-07-11 23:18:25,40.2833,97.2,73.04,38,0,4.27
331,Lazaro Cardenas,MX,2021-07-11 23:18:25,17.9583,-102.2,84.79,72,84,7.31
332,Wanaka,NZ,2021-07-11 23:18:25,-44.7,169.15,33.12,99,25,2.15
333,Beloha,MG,2021-07-11 23:18:26,-25.1667,45.05,62.55,89,0,4.36
334,Cuiluan,CN,2021-07-11 23:18:26,47.72,128.648,74.91,82,46,2.04
335,Ozernovskiy,RU,2021-07-11 23:18:26,51.5,156.5167,50.04,98,100,3.89
336,Miandrivazo,MG,2021-07-11 23:18:27,-19.5167,45.4667,68.97,52,0,4.05
337,Juneau,US,2021-07-11 23:18:27,58.3019,-134.4197,58.84,87,90,5.99
338,Kahului,US,2021-07-11 23:18:27,20.8947,-156.47,84.22,65,20,24.16
339,Eureka,US,2021-07-11 23:18:28,40.8021,-124.1637,66.13,77,26,4.0
340,Cody,US,2021-07-11 23:15:41,44.5263,-109.0565,94.41,14,1,0.0
341,Palmer,US,2021-07-11 23:15:45,42.1584,-72.3287,73.31,86,100,1.97
342,Iringa,TZ,2021-07-11 23:18:28,-7.7667,35.7,52.48,80,57,8.21
343,Dire,ML,2021-07-11 23:18:29,12.2833,-10.9667,73.27,97,100,1.07
344,Santa Cruz,BO,2021-07-11 23:18:29,-17.8,-63.1667,77.05,65,40,10.36
345,Kloulklubed,PW,2021-07-11 23:18:29,7.0419,134.2556,82.9,73,100,10.49
346,Stony Mountain,CA,2021-07-11 23:18:30,50.0864,-97.2196,94.75,31,40,12.66
347,Maryborough,AU,2021-07-11 23:18:30,-25.5333,152.7,58.1,73,20,8.75
348,Buluang,PH,2021-07-11 23:18:30,13.3068,123.3425,80.76,84,84,2.57
349,Cidreira,BR,2021-07-11 23:18:31,-30.1811,-50.2056,60.49,89,0,6.49
350,Qandala,SO,2021-07-11 23:18:31,11.472,49.8728,90.23,48,58,22.12
351,Puri,IN,2021-07-11 23:18:32,19.8,85.85,84.38,83,97,10.04
352,Andenes,NO,2021-07-11 23:18:32,69.3143,16.1194,57.07,94,90,3.44
353,Atbasar,KZ,2021-07-11 23:18:32,51.8,68.3333,63.45,80,69,9.26
354,Chengzihe,CN,2021-07-11 23:18:33,45.3333,131.0667,75.25,78,96,3.0
355,Mitsamiouli,KM,2021-07-11 23:18:33,-11.3847,43.2844,76.24,73,2,5.82
356,Garowe,SO,2021-07-11 23:18:33,8.4054,48.4845,80.51,47,24,26.93
357,Cranbrook,CA,2021-07-11 23:17:38,49.4999,-115.7688,89.44,17,20,9.22
358,Oktyabrskoye,RU,2021-07-11 23:18:34,43.0645,44.7417,58.35,93,73,6.71
359,San-Pedro,CI,2021-07-11 23:18:34,4.7485,-6.6363,75.83,83,7,6.08
360,Yar-Sale,RU,2021-07-11 23:18:35,66.8333,70.8333,43.7,59,76,9.84
361,Dudinka,RU,2021-07-11 23:18:35,69.4058,86.1778,43.14,75,84,10.67
362,Dakar,SN,2021-07-11 23:17:57,14.6937,-17.4441,77.88,73,40,0.0
363,Chodavaram,IN,2021-07-11 23:18:35,17.8333,82.95,78.69,89,59,2.98
364,Kiruna,SE,2021-07-11 23:18:36,67.8557,20.2251,61.72,94,90,2.3
365,Mtimbira,TZ,2021-07-11 23:18:36,-8.7833,36.35,66.4,72,94,2.82
366,Teloloapan,MX,2021-07-11 23:18:36,18.35,-99.85,72.0,70,93,1.79
367,Sarh,TD,2021-07-11 23:18:37,9.1429,18.3923,71.51,88,40,0.0
368,Henties Bay,NA,2021-07-11 23:18:37,-22.116,14.2845,55.85,89,4,6.44
369,Xuddur,SO,2021-07-11 23:18:38,4.1213,43.8894,70.47,77,51,20.11
370,Mananara,MG,2021-07-11 23:18:38,-16.1667,49.7667,68.0,93,54,5.91
371,Luderitz,NA,2021-07-11 23:18:38,-26.6481,15.1594,53.85,85,11,3.8
372,Tangshan,CN,2021-07-11 23:18:39,39.6333,118.1833,72.77,88,100,16.24
373,Diffa,NE,2021-07-11 23:18:39,13.3154,12.6113,84.81,55,82,11.63
374,Burkburnett,US,2021-07-11 23:18:39,34.0979,-98.5706,92.12,44,20,10.36
375,Berlevag,NO,2021-07-11 23:18:40,70.8578,29.0864,49.84,77,5,10.22
376,Taybad,IR,2021-07-11 23:18:40,34.74,60.7756,77.79,30,0,13.85
377,Pali,IN,2021-07-11 23:18:40,25.7667,73.3333,84.56,71,61,4.5
378,Sur,OM,2021-07-11 23:18:40,22.5667,59.5289,89.02,61,67,3.94
379,Soyo,AO,2021-07-11 23:18:41,-6.1349,12.3689,72.46,88,6,7.31
380,Miracema Do Tocantins,BR,2021-07-11 23:18:41,-9.5618,-48.3967,80.67,39,68,3.2
381,Sharjah,AE,2021-07-11 23:15:05,25.3573,55.4033,96.78,45,0,3.44
382,Saint-Ambroise,CA,2021-07-11 23:18:42,48.5501,-71.3324,70.29,81,68,4.88
383,Mongoumba,CF,2021-07-11 23:18:42,3.6415,18.5936,71.31,87,88,1.3
384,Laiyang,CN,2021-07-11 23:18:42,36.9758,120.7136,76.51,93,100,9.24
385,Biltine,TD,2021-07-11 23:18:43,14.5333,20.9167,83.79,53,96,17.65
386,Soverato,IT,2021-07-11 23:18:43,38.685,16.5499,73.35,81,1,11.34
387,Shenjiamen,CN,2021-07-11 23:18:43,29.9576,122.298,79.09,89,100,23.64
388,Oranjemund,NA,2021-07-11 23:18:44,-28.55,16.4333,52.79,80,33,4.21
389,Samoded,RU,2021-07-11 23:18:44,63.6083,40.5111,61.59,89,63,0.92
390,Ust-Maya,RU,2021-07-11 23:18:44,60.4167,134.5333,58.87,72,94,0.25
391,Marrakesh,MA,2021-07-11 23:15:01,31.6315,-8.0083,89.67,40,93,3.44
392,Monterey,US,2021-07-11 23:18:45,36.2505,-121.2516,108.72,10,44,17.78
393,Hohhot,CN,2021-07-11 23:18:45,40.8106,111.6522,68.29,83,40,4.47
394,Bichena,ET,2021-07-11 23:18:45,10.45,38.2,53.98,81,79,3.91
395,Haines Junction,CA,2021-07-11 23:18:46,60.7522,-137.5108,57.15,51,100,5.75
396,Chapeco,BR,2021-07-11 23:18:46,-27.0964,-52.6183,65.95,59,0,13.8
397,Meulaboh,ID,2021-07-11 23:18:46,4.1363,96.1285,74.82,83,97,5.12
398,Liverpool,GB,2021-07-11 23:17:20,53.4106,-2.9779,62.69,79,100,1.99
399,Virden,US,2021-07-11 23:18:47,39.5009,-89.7679,82.06,82,53,4.5
400,Ahipara,NZ,2021-07-11 23:18:47,-35.1667,173.1667,53.47,91,100,22.39
401,Saint-Augustin,CA,2021-07-11 23:16:32,51.226,-58.6502,57.29,95,100,4.5
402,Channel-Port Aux Basques,CA,2021-07-11 23:18:48,47.5702,-59.1367,58.19,83,63,6.4
403,Abu Samrah,SY,2021-07-11 23:18:48,35.3029,37.1841,76.78,58,0,7.58
404,Siniscola,IT,2021-07-11 23:18:48,40.5719,9.6922,69.35,58,0,3.36
405,Chittur,IN,2021-07-11 23:18:49,10.7,76.75,74.75,92,100,12.17
406,Erenhot,CN,2021-07-11 23:18:49,43.6475,111.9767,78.51,53,95,5.19
407,Rawah,IQ,2021-07-11 23:18:49,34.4816,41.9093,91.2,20,0,11.21
408,Bosaso,SO,2021-07-11 23:18:50,11.2842,49.1816,91.17,39,34,26.62
409,Hauterive,FR,2021-07-11 23:18:50,46.0901,3.4459,63.36,83,98,3.06
410,Dunedin,NZ,2021-07-11 23:16:05,-45.8742,170.5036,48.79,51,91,1.99
411,Mehamn,NO,2021-07-11 23:18:51,71.0357,27.8492,49.51,78,5,9.33
412,Lang Suan,TH,2021-07-11 23:18:51,9.9456,99.0785,77.09,88,99,2.37
413,Malayal,PH,2021-07-11 23:18:51,7.208,121.942,80.11,81,100,1.86
414,Bizhbulyak,RU,2021-07-11 23:18:52,53.6967,54.2642,60.64,75,64,10.04
415,Waddan,LY,2021-07-11 23:18:52,29.1614,16.139,78.46,46,0,8.88
416,Oyama,JP,2021-07-11 23:18:52,36.3,139.8,82.81,77,82,1.32
417,Anchorage,US,2021-07-11 23:14:26,61.2181,-149.9003,67.32,62,1,3.0
418,Jitra,MY,2021-07-11 23:18:53,6.2681,100.4217,75.09,94,20,4.61
419,Bilma,NE,2021-07-11 23:18:53,18.6853,12.9164,86.85,38,62,6.44
420,Aurillac,FR,2021-07-11 23:18:53,44.9167,2.45,70.05,81,69,10.36
421,Nome,US,2021-07-11 23:18:54,64.5011,-165.4064,59.16,76,1,11.5
422,Saint-Joseph,RE,2021-07-11 23:18:54,-21.3667,55.6167,66.56,72,43,12.48
423,Humberto De Campos,BR,2021-07-11 23:18:54,-2.5983,-43.4611,76.37,88,92,5.59
424,Bria,CF,2021-07-11 23:18:55,6.5423,21.9863,68.63,97,100,1.41
425,Nishihara,JP,2021-07-11 23:18:55,26.1842,127.7558,85.68,85,75,6.91
426,Vestmannaeyjar,IS,2021-07-11 23:18:55,63.4427,-20.2734,52.93,90,11,9.6
427,Bandarbeyla,SO,2021-07-11 23:18:56,9.4942,50.8122,77.25,77,8,28.32
428,Nueva Loja,EC,2021-07-11 23:18:56,0.0847,-76.8828,70.84,98,96,1.07
429,Kudahuvadhoo,MV,2021-07-11 23:18:56,2.6708,72.8944,81.63,78,92,10.63
430,Le Port,RE,2021-07-11 23:18:57,-20.9373,55.2919,67.96,90,57,8.88
431,Kirakira,SB,2021-07-11 23:18:57,-10.4544,161.9205,83.46,76,42,8.81
432,Karaton,ID,2021-07-11 23:18:58,-6.3424,106.1045,77.95,96,78,2.71
433,Phalaborwa,ZA,2021-07-11 23:18:58,-23.943,31.1411,61.88,48,0,2.77
434,Martapura,ID,2021-07-11 23:18:58,-3.4167,114.85,75.29,100,20,1.14
435,Waipawa,NZ,2021-07-11 23:18:59,-41.4122,175.5153,43.43,69,100,1.5
436,Sobolevo,RU,2021-07-11 23:18:59,54.4299,31.8996,67.08,82,66,4.99
437,Fort Nelson,CA,2021-07-11 23:15:14,58.8053,-122.7002,76.64,24,14,10.83
438,Bombay,IN,2021-07-11 23:14:16,19.0144,72.8479,82.38,89,75,4.61
439,Sao Jose Da Coroa Grande,BR,2021-07-11 23:19:00,-8.8978,-35.1478,74.98,85,13,8.7
440,Kuala Terengganu,MY,2021-07-11 23:19:00,5.3302,103.1408,76.95,100,40,0.0
441,Cajati,BR,2021-07-11 23:19:00,-24.7361,-48.1228,60.01,99,1,1.54
442,Kachug,RU,2021-07-11 23:19:01,53.9606,105.8817,58.91,82,75,2.64
443,Tarata,BO,2021-07-11 23:19:01,-17.6167,-66.0167,61.07,59,2,6.93
444,Petropavlovsk-Kamchatskiy,RU,2021-07-11 23:19:01,53.0452,158.6483,68.59,56,0,2.24
445,Bodden Town,KY,2021-07-11 23:19:02,19.2833,-81.25,87.8,72,20,4.0
446,Huanren,CN,2021-07-11 23:19:02,41.2647,125.3667,72.88,94,53,4.0
447,Agboville,CI,2021-07-11 23:19:02,5.928,-4.2132,71.38,91,12,2.98
448,Vanimo,PG,2021-07-11 23:19:03,-2.6741,141.3028,80.8,79,75,4.61
449,Stokmarknes,NO,2021-07-11 23:19:03,68.5646,14.9108,60.49,97,100,8.01
450,Sisimiut,GL,2021-07-11 23:19:03,66.9395,-53.6735,47.62,62,78,8.93
451,Alexandria,EG,2021-07-11 23:15:34,31.2156,29.9553,78.39,71,0,9.15
452,Hobyo,SO,2021-07-11 23:19:04,5.3505,48.5268,77.18,81,94,27.4
453,Iskateley,RU,2021-07-11 23:19:04,67.6803,53.1512,37.33,93,7,8.25
454,Zhezkazgan,KZ,2021-07-11 23:19:04,47.8043,67.7144,77.65,28,99,7.85
455,Novokorsunskaya,RU,2021-07-11 23:19:08,45.6408,39.1464,74.17,55,0,7.27
456,Lorengau,PG,2021-07-11 23:19:08,-2.0226,147.2712,83.16,78,97,7.87
457,Barabai,ID,2021-07-11 23:19:09,-2.5833,115.3833,74.07,96,97,1.3
458,Ous,RU,2021-07-11 23:19:09,60.9058,61.5186,47.39,76,61,5.99
459,Cayenne,GF,2021-07-11 23:19:09,4.9333,-52.3333,76.08,91,90,1.01
460,Hlucin,CZ,2021-07-11 23:19:10,49.8979,18.192,68.04,95,88,1.3
461,Cao Bang,VN,2021-07-11 23:19:10,22.6667,106.25,74.71,98,100,2.06
462,Temerloh,MY,2021-07-11 23:19:11,3.4483,102.4176,73.47,99,100,0.27
463,Ilulissat,GL,2021-07-11 23:19:11,69.2167,-51.1,48.22,61,58,5.75
464,Boffa,GN,2021-07-11 23:19:11,10.1667,-14.0333,76.73,88,100,2.86
465,Jalu,LY,2021-07-11 23:19:12,29.0331,21.5482,80.78,64,0,13.02
466,Valdivia,CL,2021-07-11 23:19:12,-39.8142,-73.2459,42.89,86,85,1.59
467,Uporovo,RU,2021-07-11 23:19:12,56.3109,66.2693,50.56,95,100,12.55
468,Sinnai,IT,2021-07-11 23:19:13,39.3042,9.2036,79.47,52,0,5.75
469,Agadez,NE,2021-07-11 23:19:13,19.75,10.25,91.29,12,3,11.81
470,Evanston,US,2021-07-11 23:19:13,42.0411,-87.6901,71.55,83,90,3.0
471,Altay,CN,2021-07-11 23:19:13,47.8667,88.1167,64.11,59,100,2.08
472,San Jose,US,2021-07-11 23:18:04,37.3394,-121.895,98.46,54,5,7.63
473,Kaeo,NZ,2021-07-11 23:19:14,-35.1,173.7833,54.32,96,100,26.13
474,Bowen,AU,2021-07-11 23:19:14,-20.0167,148.2333,63.5,71,30,6.6
475,Bonavista,CA,2021-07-11 23:19:15,48.6499,-53.1147,57.2,97,88,11.25
476,La Fleche,FR,2021-07-11 23:19:15,47.6982,-0.0755,63.93,76,99,5.21
477,Damietta,EG,2021-07-11 23:19:15,31.4165,31.8133,78.3,80,0,7.78
478,Eseka,CM,2021-07-11 23:19:16,3.65,10.7667,70.81,99,95,2.24
479,Pathein,MM,2021-07-11 23:19:16,16.7833,94.7333,76.68,92,89,5.48
480,Ketchikan,US,2021-07-11 23:19:16,55.3422,-131.6461,64.87,68,75,12.66
481,High Level,CA,2021-07-11 23:19:17,58.5169,-117.136,73.51,46,20,8.05
482,Mackay,AU,2021-07-11 23:16:49,-21.15,149.2,67.68,75,43,8.61
483,Indramayu,ID,2021-07-11 23:19:17,-6.3264,108.32,79.92,77,58,8.16
484,Ko Samui,TH,2021-07-11 23:19:17,9.5357,99.9357,82.54,73,97,8.81
485,Tomatlan,MX,2021-07-11 23:19:18,19.9333,-105.25,83.75,72,89,5.21
486,Chake Chake,TZ,2021-07-11 23:19:18,-5.2459,39.7666,73.67,85,80,8.41
487,Oistins,BB,2021-07-11 23:19:18,13.0667,-59.5333,80.69,83,75,24.16
488,Shetpe,KZ,2021-07-11 23:19:19,44.1667,52.1167,76.64,40,0,4.97
489,Japura,ID,2021-07-11 23:19:19,-0.3167,102.35,72.23,99,93,1.61
490,Corralillo,CU,2021-07-11 23:19:19,22.9819,-80.5856,81.77,75,100,16.96
491,Neiafu,TO,2021-07-11 23:19:20,-18.65,-173.9833,81.28,78,75,9.22
492,Conde,BR,2021-07-11 23:17:28,-7.2597,-34.9075,74.66,88,40,10.36
493,Arica,CL,2021-07-11 23:19:20,-18.475,-70.3042,63.95,77,0,6.91
494,Makakilo City,US,2021-07-11 23:19:21,21.3469,-158.0858,84.56,50,20,10.36
495,Foz,ES,2021-07-11 23:19:21,43.5692,-7.2544,63.93,87,100,5.86
496,Vila Franca Do Campo,PT,2021-07-11 23:19:21,37.7167,-25.4333,66.61,78,53,9.64
497,Kamenka,RU,2021-07-11 23:19:22,51.3223,42.7678,65.44,70,0,7.05
498,Namatanai,PG,2021-07-11 23:19:22,-3.6667,152.4333,82.92,72,79,8.61
499,Banos,EC,2021-07-11 23:19:22,-1.4,-78.4167,63.61,92,81,3.53
500,Flinders,AU,2021-07-11 23:19:23,-34.5833,150.8552,55.38,96,100,4.21
501,Krasnouralsk,RU,2021-07-11 23:19:23,58.3638,60.0407,45.34,78,0,4.09
502,Shingu,JP,2021-07-11 23:19:23,33.7333,135.9833,81.91,73,100,1.34
503,Nunchia,CO,2021-07-11 23:19:24,5.6406,-72.1986,75.13,85,71,1.19
504,Labuhan,ID,2021-07-11 23:19:24,-6.8844,112.2051,76.21,87,6,7.61
505,Saldanha,ZA,2021-07-11 23:19:24,-33.0117,17.9442,50.05,89,6,10.78
506,Bismarck,US,2021-07-11 23:15:02,46.8083,-100.7837,91.87,33,1,4.0
507,Lewisporte,CA,2021-07-11 23:19:25,49.2499,-55.0482,64.11,69,6,6.46
508,Mabay,PH,2021-07-11 23:19:25,6.0577,124.4666,79.79,77,89,3.36
509,Paragominas,BR,2021-07-11 23:19:25,-2.9667,-47.4833,75.22,78,82,4.27
510,Chapais,CA,2021-07-11 23:19:26,49.7834,-74.8492,71.38,35,3,6.35
511,Narva-Joesuu,EE,2021-07-11 23:19:26,59.4589,28.0408,63.12,88,3,6.2
512,Ust-Omchug,RU,2021-07-11 23:19:26,61.15,149.6333,54.57,89,100,5.61
513,Grand Gaube,MU,2021-07-11 23:19:27,-20.0064,57.6608,70.2,62,25,22.03
514,Sabha,LY,2021-07-11 23:19:27,27.0377,14.4283,89.35,23,0,10.94
515,Teluk Nibung,ID,2021-07-11 23:19:27,3.001,99.8164,74.8,95,100,5.35
516,Krasnaya Zarya,RU,2021-07-11 23:19:28,52.7825,37.6806,66.79,71,0,6.85
517,Zhigansk,RU,2021-07-11 23:19:28,66.7697,123.3711,44.13,89,100,14.81
518,Yakovlevka,RU,2021-07-11 23:19:28,44.425,133.4772,75.31,72,14,2.91
519,Roma,US,2021-07-11 23:17:58,43.2128,-75.4557,68.14,92,90,5.75
520,Oarai,JP,2021-07-11 23:19:29,36.3167,140.6,79.25,82,66,4.0
521,Sola,VU,2021-07-11 23:19:29,-13.8833,167.55,81.27,89,75,0.0
522,Joanopolis,BR,2021-07-11 23:19:29,-22.9303,-46.2756,59.49,67,1,3.33
523,Opuwo,NA,2021-07-11 23:19:30,-18.0607,13.84,58.03,31,50,2.39
524,Istok,XK,2021-07-11 23:19:30,42.7808,20.4875,68.92,86,90,1.86
525,Batsfjord,NO,2021-07-11 23:19:30,70.6345,29.7185,49.03,76,7,8.23
526,Ajaccio,FR,2021-07-11 23:19:31,42.0,8.9167,68.05,72,0,6.91
527,Shaoguan,CN,2021-07-11 23:19:31,24.8,113.5833,79.56,86,95,2.42
528,Upington,ZA,2021-07-11 23:19:31,-28.4478,21.2561,61.18,25,0,13.8
529,Brazzaville,CG,2021-07-11 23:19:32,-4.2658,15.2832,79.38,48,0,4.61
530,Graulhet,FR,2021-07-11 23:19:32,43.7669,1.9894,75.94,71,54,3.65
531,Mega,ET,2021-07-11 23:16:15,4.05,38.3,60.75,67,99,16.37
532,Smithers,CA,2021-07-11 23:19:33,54.7804,-127.1743,75.52,35,20,6.91
533,Olafsvik,IS,2021-07-11 23:19:33,64.8945,-23.7142,54.16,89,87,8.61
534,Idritsa,RU,2021-07-11 23:19:33,56.3316,28.8988,68.09,78,61,4.07
535,Manicore,BR,2021-07-11 23:19:34,-5.8092,-61.3003,80.55,83,0,0.0
536,Ouadda,CF,2021-07-11 23:19:34,8.0777,22.4007,68.43,98,100,2.44
537,Rio Grande,BR,2021-07-11 23:19:34,-32.035,-52.0986,54.95,77,1,8.77
538,Tiznit,MA,2021-07-11 23:19:35,29.5833,-9.5,85.21,37,88,2.77
539,Melfi,IT,2021-07-11 23:19:35,40.9965,15.6514,72.23,67,5,6.33
540,Tarko-Sale,RU,2021-07-11 23:19:35,64.9225,77.785,53.17,60,99,8.48
541,Lora Del Rio,ES,2021-07-11 23:19:36,37.659,-5.5275,86.54,69,10,6.78
542,Puerto Madryn,AR,2021-07-11 23:14:48,-42.7692,-65.0385,52.11,55,100,11.18
543,Oussouye,SN,2021-07-11 23:19:36,12.485,-16.5469,75.29,77,99,7.27
544,Mahuva,IN,2021-07-11 23:19:37,21.0914,71.7622,82.89,81,97,12.12
545,Kavieng,PG,2021-07-11 23:19:37,-2.5744,150.7967,82.33,78,89,13.31
546,Coalinga,US,2021-07-11 23:19:37,36.1397,-120.3602,111.45,9,7,9.33
547,Copiapo,CL,2021-07-11 23:19:37,-27.3667,-70.3333,53.29,68,2,4.36
548,Heihe,CN,2021-07-11 23:19:38,50.2441,127.4902,72.18,82,67,2.1
549,Telfs,AT,2021-07-11 23:19:38,47.3,11.0667,61.57,93,2,3.69
550,Ixtapa,MX,2021-07-11 23:19:39,20.7,-105.2,87.22,70,40,8.05
551,Pangai,TO,2021-07-11 23:19:39,-19.8,-174.35,80.71,78,20,10.36
552,Katangli,RU,2021-07-11 23:19:39,51.7102,143.2326,62.92,89,95,4.38
553,Erzincan,TR,2021-07-11 23:19:39,39.75,39.5,65.5,68,0,1.14
554,Tecoanapa,MX,2021-07-11 23:19:40,16.5167,-98.75,86.63,65,90,9.06
555,Basco,PH,2021-07-11 23:19:40,20.4487,121.9702,84.56,79,91,12.68
556,Oktyabrskiy,RU,2021-07-11 23:19:40,54.4815,53.471,59.79,76,67,6.35
557,Hamilton,US,2021-07-11 23:18:43,39.1834,-84.5333,82.15,77,40,1.01
558,Acajutla,SV,2021-07-11 23:19:41,13.5928,-89.8275,86.81,74,92,2.59
559,Jega,NG,2021-07-11 23:19:41,12.2175,4.3792,86.86,51,69,8.68
560,Desaguadero,PE,2021-07-11 23:19:42,-16.5656,-69.0417,44.94,44,1,7.27
561,Burns Lake,CA,2021-07-11 23:19:42,54.2331,-125.7533,72.82,26,6,6.53
